€Time(ms),Temperature(C),Humidity(% Relative),Pressure(hPa),Altitude(m),Ambient Light(0-255)   
59985000,10.64,93.78222656,1031.518281,-146,0
60000000,10.64,93.75292969,1031.545703,-146,0
60015000,10.63,93.72167969,1031.556484,-146,0
60030000,10.63,93.953125,1031.592344,-146,0
60045000,10.63,93.7890625,1031.529062,-146,0
60060000,10.62,93.68066406,1031.539844,-146,0
60075000,10.62,93.84472656,1031.649453,-146,0
60090000,10.59,93.6953125,1031.553164,-146,0
60105000,10.6,93.70507812,1031.616133,-146,0
60120000,10.59,93.6640625,1031.462461,-146,0
60135000,10.58,93.82617187,1031.500625,-146,0
60150000,10.57,93.72949219,1031.574688,-146,0
60165000,10.57,93.69824219,1031.593594,-146,0
60180000,10.55,93.85839844,1031.478047,-146,0
60195000,10.55,93.70410156,1031.478047,-146,0
60210000,10.54,93.52734375,1031.488828,-146,0
60225000,10.53,93.29296875,1031.444766,-146,0
60240000,10.52,93.26464844,1031.455547,-146,0
60255000,10.5,93.57910156,1031.458125,-146,0
60270000,10.51,93.38574219,1031.548477,-146,0
60285000,10.5,93.63671875,1031.422227,-146,0
60300000,10.5,93.72363281,1031.58668,-146,0
60315000,10.5,93.54980469,1031.449648,-146,0
60330000,10.51,93.78222656,1031.521094,-146,0
60345000,10.5,93.83007813,1031.504414,-146,0
60360000,10.49,93.64453125,1031.523711,-146,0
60375000,10.49,93.79882813,1031.660703,-146,0
60390000,10.5,93.91699219,1031.649961,-146,0
60405000,10.5,93.75292969,1031.567734,-146,0
60420000,10.49,93.56445313,1031.515195,-146,0
60435000,10.47,93.51464844,1031.572617,-146,0
60450000,10.46,93.67675781,1031.501133,-146,0
60465000,10.46,93.50292969,1031.547461,-146,0
60480000,10.44,93.39160156,1031.330781,-146,0
60495000,10.43,93.2734375,1031.552266,-146,0
60510000,10.43,93.14746094,1031.524883,-146,0
60525000,10.42,93.06054687,1031.544141,-146,0
60540000,10.43,93.37988281,1031.552266,-146,0
60555000,10.42,93.44726563,1031.516719,-146,0
60570000,10.41,93.46191406,1031.554844,-146,0
60585000,10.41,93.375,1031.472656,-146,0
60600000,10.4,93.55859375,1031.62043,-146,0
60615000,10.4,93.44042969,1031.557109,-146,0
60630000,10.39,93.38085938,1031.576367,-146,0
60645000,10.38,93.41699219,1031.66082,-146,0
60660000,10.37,93.42480469,1031.534531,-146,0
60675000,10.36,93.37402344,1031.6275,-146,0
60690000,10.36,93.20996094,1031.600078,-146,0
60705000,10.35,93.05273438,1031.610859,-146,0
60720000,10.37,92.78613281,1031.671523,-146,0
60735000,10.37,92.7578125,1031.734805,-146,0
60750000,10.36,93.0546875,1031.545312,-146,0
60765000,10.38,93.02050781,1031.551211,-146,0
60780000,10.37,92.89257813,1031.507188,-146,0
60795000,10.37,92.8828125,1031.589375,-146,0
60810000,10.42,92.8359375,1031.645234,-146,0
60825000,10.39,92.77148437,1031.622656,-146,0
60840000,10.36,92.80371094,1031.572695,-146,0
60855000,10.35,92.64648438,1031.619336,-146,0
60870000,10.36,92.66796875,1031.572695,-146,0
60885000,10.39,92.54882813,1031.677461,-146,0
60900000,10.37,92.62207031,1031.644141,-146,0
60915000,10.34,92.59667969,1031.648984,-146,0
60930000,10.31,92.59179687,1031.626406,-146,0
60945000,10.3,92.7421875,1031.637148,-146,0
60960000,10.3,92.52929688,1031.637148,-146,0
60975000,10.26,92.52050781,1031.625273,-146,0
60990000,10.25,92.32714844,1031.644531,-146,0
61005000,10.26,92.20214844,1031.652695,-146,0
61020000,10.25,92.20214844,1031.644531,-146,0
61035000,10.24,92.12207031,1031.701562,-146,0
61050000,10.22,92.15625,1031.640859,-146,0
61065000,10.21,92.12597656,1031.706367,-146,0
61080000,10.2,92.05566406,1031.588594,-146,0
61095000,10.21,91.95117187,1031.678945,-146,0
61110000,10.18,91.78027344,1031.656367,-146,0
61125000,10.17,91.65332031,1031.667109,-146,0
61140000,10.18,91.68359375,1031.691914,-146,0
61155000,10.18,91.60644531,1031.801484,-146,0
61170000,10.18,91.79003906,1031.66457,-146,0
61185000,10.18,91.703125,1031.66457,-146,0
61200000,10.11,91.234375,1031.758828,-146,0
61215000,10.15,91.28125,1031.770742,-146,0
61230000,10.14,91.31054688,1031.844375,-146,0
61245000,10.14,91.13378906,1031.808828,-146,0
61260000,10.15,91.078125,1031.688594,-146,0
61275000,10.13,91.00585938,1031.772969,-146,0
61290000,10.11,91.04980469,1031.739609,-146,0
61305000,10.11,90.95410156,1031.712227,-146,0
61320000,10.12,90.92675781,1031.748125,-146,0
61335000,10.1,90.88378906,1031.742187,-146,0
61350000,10.09,90.8046875,1031.780313,-146,0
61365000,10.1,90.390625,1031.796992,-146,0
61380000,10.1,90.14941406,1031.796992,-146,0
61395000,10.1,90.44921875,1031.742187,-146,0
61410000,10.08,90.26269531,1031.771797,-146,0
61425000,10.08,90.37695313,1031.708867,-146,0
61440000,10.07,90.18164063,1031.801758,-146,0
61455000,10.07,90.11328125,1031.692227,-146,0
61470000,10.06,90.16210938,1031.765859,-146,0
61485000,10.05,90.27636719,1031.713672,-146,0
61500000,10.03,90.35839844,1031.817266,-146,0
61515000,10.02,90.36621094,1031.781367,-146,0
61530000,10.03,90.23339844,1031.735117,-146,0
61545000,10.01,90.35449219,1031.764687,-146,0
61560000,10,90.25585938,1031.802773,-146,0
61575000,9.98,90.25097656,1031.823906,-146,0
61590000,10,89.81835937,1031.794336,-146,0
61605000,9.97,90.06542969,1031.799062,-146,0
61620000,9.98,89.87207031,1031.760977,-146,0
61635000,9.97,89.99804687,1031.752461,-146,0
61650000,9.97,89.85253906,1031.744297,-146,0
61665000,9.96,89.94726563,1031.782383,-146,0
61680000,9.96,89.78320312,1031.73582,-146,0
61695000,9.97,89.47558594,1031.799062,-146,0
61710000,9.99,89.48046875,1031.805,-146,0
61725000,9.95,89.76171875,1031.773906,-146,0
61740000,9.92,89.80371094,1031.743125,-146,0
61755000,9.91,89.80175781,1031.726484,-146,0
61770000,9.89,89.8671875,1031.701289,-146,0
61785000,9.88,89.9609375,1031.766758,-146,0
61800000,9.89,89.64257812,1031.857383,-146,0
61815000,9.88,89.30175781,1031.676445,-146,0
61830000,9.88,89.69824219,1031.785977,-146,0
61845000,9.85,89.78125,1031.771523,-146,0
61860000,9.82,89.98730469,1031.803633,-146,0
61875000,9.82,90.13183594,1031.831016,-146,0
61890000,9.79,90.11621094,1031.772852,-146,0
61905000,9.8,90.03125,1031.825039,-146,0
61920000,9.79,90.07714844,1031.800195,-146,0
61935000,9.78,90.0078125,1031.846445,-146,0
61950000,9.78,89.90917969,1031.810937,-146,0
61965000,9.74,90.20019531,1031.853711,-146,0
61980000,9.74,89.94921875,1031.798984,-146,0
61995000,9.75,89.85644531,1031.851211,-146,0
62010000,9.76,89.70214844,1031.859727,-146,0
62025000,9.73,89.84277344,1031.809688,-146,0
62040000,9.74,89.85449219,1031.861875,-146,0
62055000,9.71,90.11816406,1031.866641,-146,0
62070000,9.7,90.10644531,1031.732305,-146,0
62085000,9.69,90.14257813,1031.906875,-146,0
62100000,9.68,89.9765625,1031.761875,-146,0
62115000,9.69,89.74707031,1031.906875,-146,0
62130000,9.67,89.61914063,1031.799922,-146,0
62145000,9.67,89.26953125,1031.818789,-146,0
62160000,9.65,89.41992188,1031.812813,-146,0
62175000,9.63,89.51464844,1031.815352,-146,0
62190000,9.62,90.01269531,1031.790156,-146,0
62205000,9.61,89.78027344,1031.864102,-146,0
62220000,9.61,89.80761719,1031.800898,-146,0
62235000,9.59,89.484375,1031.794883,-146,0
62250000,9.58,89.68457031,1031.805625,-146,0
62265000,9.56,89.63183594,1031.826992,-146,0
62280000,9.54,89.71484375,1031.821016,-146,0
62295000,9.54,89.71679688,1031.829492,-146,0
62310000,9.54,89.94921875,1031.829492,-146,0
62325000,9.53,90.02148438,1031.83168,-146,0
62340000,9.51,89.81738281,1031.853047,-146,0
62355000,9.5,89.91113281,1031.844883,-146,0
62370000,9.49,89.89941406,1031.855547,-146,0
62385000,9.48,89.81835937,1031.857773,-146,0
62400000,9.48,89.87597656,1031.939844,-146,0
62415000,9.45,89.87207031,1031.917148,-146,0
62430000,9.46,89.81347656,1031.925664,-146,0
62445000,9.45,89.77539063,1031.971914,-146,0
62460000,9.42,89.89453125,1031.921875,-146,0
62475000,9.39,89.96484375,1031.926563,-146,0
62490000,9.38,90.19433594,1031.909844,-146,0
62505000,9.37,89.99902344,1032.002617,-146,0
62520000,9.37,89.9609375,1031.893164,-146,0
62535000,9.38,90.27148437,1031.96457,-146,0
62550000,9.36,89.96875,1031.950391,-146,0
62565000,9.36,89.97851562,1031.950391,-146,0
62580000,9.35,89.93554687,1032.043125,-154,0
62595000,9.32,90.13378906,1032.047812,-154,0
62610000,9.29,89.89550781,1032.033281,-154,0
62625000,9.29,89.84765625,1032.005938,-154,0
62640000,9.29,89.83789062,1032.107148,-154,0
62655000,9.25,90.15722656,1032.048633,-154,0
62670000,9.24,90.47558594,1032.113984,-154,0
62685000,9.22,90.80859375,1032.080625,-154,0
62700000,9.23,90.80859375,1032.061758,-154,0
62715000,9.24,90.7265625,1032.059297,-154,0
62730000,9.24,90.859375,1032.078438,-154,0
62745000,9.22,90.90527344,1032.025938,-154,0
62760000,9.18,90.92578125,1032.095938,-154,0
62775000,9.17,91.09765625,1032.051875,-154,0
62790000,9.16,90.93066406,1032.089883,-154,0
62805000,9.16,90.87304687,1032.171953,-154,0
62820000,9.15,90.58886719,1032.174102,-154,0
62835000,9.13,90.39453125,1032.149258,-154,0
62850000,9.13,90.47167969,1032.121914,-154,0
62865000,9.11,90.49414063,1032.16207,-154,0
62880000,9.1,91.04394531,1032.126523,-154,0
62895000,9.07,91.47851562,1032.122617,-154,0
62910000,9.05,91.28320312,1032.207148,-154,0
62925000,9.05,90.86914063,1032.171289,-154,0
62940000,9.02,90.87402344,1032.239102,-154,0
62955000,9,90.6484375,1032.151055,-154,0
62970000,8.97,90.83203125,1032.174492,-154,0
62985000,8.96,91.03222656,1032.2125,-154,0
63000000,8.94,90.94335938,1032.214961,-154,0
63015000,8.95,91.17675781,1032.19582,-154,0
63030000,8.91,91.2265625,1032.101719,-154,0
63045000,8.92,91.07226562,1032.145742,-154,0
63060000,8.93,91.43261719,1032.143594,-154,0
63075000,8.94,91.57714844,1032.233789,-154,0
63090000,8.9,91.91601563,1032.167031,-154,0
63105000,8.88,91.89160156,1032.242969,-154,0
63120000,8.88,92.04589844,1032.242969,-154,0
63135000,8.84,92.078125,1032.266719,-154,0
63150000,8.86,91.60058594,1032.218086,-154,0
63165000,8.85,91.22265625,1032.201406,-154,0
63180000,8.82,91.6015625,1032.206016,-154,0
63195000,8.82,91.36132812,1032.23332,-154,0
63210000,8.82,91.25488281,1032.252148,-154,0
63225000,8.8,91.46289062,1032.199961,-154,0
63240000,8.78,91.2265625,1032.294688,-154,0
63255000,8.77,90.95507812,1032.204531,-154,0
63270000,8.76,91.49511719,1032.215156,-154,0
63285000,8.76,91.02246094,1032.269805,-154,0
63300000,8.74,90.70800781,1032.282578,-154,0
63315000,8.73,90.63769531,1032.238594,-154,0
63330000,8.71,90.63378906,1032.213711,-154,0
63345000,8.69,90.83203125,1032.226445,-154,0
63360000,8.66,91.50195312,1032.23918,-154,0
63375000,8.63,91.76464844,1032.161797,-154,0
63390000,8.63,92.015625,1032.189102,-154,0
63405000,8.62,92.28222656,1032.281719,-154,0
63420000,8.62,92.17480469,1032.218867,-154,0
63435000,8.65,91.73046875,1032.195156,-154,0
63450000,8.65,91.30664062,1032.323594,-154,0
63465000,8.63,91.16796875,1032.216445,-154,0
63480000,8.62,91.35644531,1032.300859,-154,0
63495000,8.58,91.81152344,1032.242227,-154,0
63510000,8.61,91.9140625,1032.237695,-154,0
63525000,8.62,91.83984375,1032.281719,-154,0
63540000,8.59,91.56347656,1032.223438,-154,0
63555000,8.56,91.36425781,1032.263477,-154,0
63570000,8.54,91.25390625,1032.339414,-154,0
63585000,8.54,91.21582031,1032.358516,-154,0
63600000,8.51,91.17285156,1032.316641,-154,0
63615000,8.5,91.71679687,1032.291719,-154,0
63630000,8.49,92.50488281,1032.384297,-154,0
63645000,8.47,92.50195313,1032.359062,-154,0
63660000,8.46,92.04785156,1032.342383,-154,0
63675000,8.51,91.44238281,1032.316641,-154,0
63690000,8.5,91.77539062,1032.35457,-154,0
63705000,8.49,91.77539062,1032.283203,-154,0
63720000,8.49,91.95605469,1032.356992,-154,0
63735000,8.46,92.02832031,1032.342383,-154,0
63750000,8.46,92.10546875,1032.315039,-154,0
63765000,8.44,92.64746094,1032.35543,-154,0
63780000,8.42,92.5078125,1032.376641,-154,0
63795000,8.41,92.65039062,1032.332617,-154,0
63810000,8.4,92.30175781,1032.343281,-154,0
63825000,8.39,91.9453125,1032.326523,-154,0
63840000,8.38,91.73144531,1032.318047,-154,0
63855000,8.38,91.53710937,1032.391797,-154,0
63870000,8.36,91.38085937,1032.311953,-154,0
63885000,8.34,91.328125,1032.360469,-154,0
63900000,8.35,91.27246094,1032.26793,-154,0
63915000,8.36,91.640625,1032.311953,-154,0
63930000,8.36,92.06445312,1032.393906,-154,0
63945000,8.36,91.78515625,1032.366563,-154,0
63960000,8.35,91.99511719,1032.368984,-154,0
63975000,8.35,92.09082031,1032.368984,-154,0
63990000,8.32,91.89160156,1032.299766,-154,0
64005000,8.31,91.99609375,1032.337695,-154,0
64020000,8.29,91.97167969,1032.268789,-154,0
64035000,8.28,91.91210937,1032.306719,-154,0
64050000,8.27,91.73632812,1032.344609,-154,0
64065000,8.25,91.98242188,1032.311211,-154,0
64080000,8.26,92.06152344,1032.308789,-154,0
64095000,8.23,92.09375,1032.223164,-154,0
64110000,8.23,92.60546875,1032.367891,-154,0
64125000,8.21,92.59179687,1032.307188,-154,0
64140000,8.22,92.12011719,1032.315703,-154,0
64155000,8.18,92.01757813,1032.311719,-154,0
64170000,8.17,92.17871094,1032.349609,-154,0
64185000,8.17,91.71679687,1032.294961,-154,0
64200000,8.15,91.69335937,1032.370469,-154,0
64215000,8.17,91.54199219,1032.368711,-154,0
64230000,8.14,91.39257813,1032.381094,-154,0
64245000,8.12,91.41503906,1032.284531,-154,0
64260000,8.12,91.75390625,1032.265742,-154,0
64275000,8.11,92.13671875,1032.276367,-154,0
64290000,8.11,92.12695312,1032.267852,-154,0
64305000,8.09,91.84375,1032.370938,-154,0
64320000,8.09,92.03613281,1032.370938,-154,0
64335000,8.07,91.75097656,1032.383906,-154,0
64350000,8.07,91.83007812,1032.3375,-154,0
64365000,8.07,92.36816406,1032.392109,-154,0
64380000,8.05,92.57519531,1032.413281,-154,0
64395000,8.04,92.38085937,1032.388398,-154,0
64410000,8.04,91.97753906,1032.443008,-154,0
64425000,8.02,91.7421875,1032.382305,-154,0
64440000,8.01,92.10351562,1032.365547,-154,0
64455000,8,91.64160156,1032.403438,-154,0
64470000,7.99,91.59082031,1032.394961,-154,0
64485000,7.97,91.76953125,1032.388828,-154,0
64500000,7.97,91.89257812,1032.489805,-154,0
64515000,7.96,91.70996094,1032.473086,-154,0
64530000,7.93,91.90527344,1032.450273,-154,0
64545000,7.92,92.2890625,1032.469063,-154,0
64560000,7.93,92.38574219,1032.532148,-154,0
64575000,7.93,92.61621094,1032.422969,-154,0
64590000,7.92,92.76074219,1032.469063,-154,0
64605000,7.93,92.453125,1032.395664,-154,0
64620000,7.91,92.13183594,1032.55332,-154,0
64635000,7.89,91.91503906,1032.500781,-154,0
64650000,7.87,91.85351562,1032.440078,-154,0
64665000,7.87,91.77636719,1032.51375,-154,0
64680000,7.86,92.54296875,1032.442422,-154,0
64695000,7.85,92.49511719,1032.461211,-154,0
64710000,7.86,92.6875,1032.415156,-154,0
64725000,7.87,92.95898438,1032.51375,-154,0
64740000,7.85,92.7734375,1032.406641,-154,0
64755000,7.85,92.59863281,1032.453047,-154,0
64770000,7.81,92.66894531,1032.53082,-154,0
64785000,7.82,92.45800781,1032.539297,-154,0
64800000,7.81,92.95507813,1032.549922,-154,0
64815000,7.81,93.11132813,1032.476211,-154,0
64830000,7.83,93.13476563,1032.455117,-154,0
64845000,7.8,93.12792969,1032.432227,-154,0
64860000,7.79,92.83496094,1032.352734,-154,0
64875000,7.77,92.71777344,1032.382109,-154,0
64890000,7.78,92.69140625,1032.398828,-154,0
64905000,7.75,92.93261719,1032.422305,-154,0
64920000,7.75,92.90332031,1032.395078,-154,0
64935000,7.74,93.71972656,1032.386523,-154,0
64950000,7.77,93.80371094,1032.49125,-154,0
64965000,7.85,93.47265625,1032.398477,-154,0
64980000,7.84,94.00878906,1032.409023,-154,0
64995000,7.84,94.02832031,1032.463594,-154,0
65010000,7.81,93.98339844,1032.440742,-154,0
65025000,7.79,94.17285156,1032.388203,-154,0
65040000,7.79,94.08691406,1032.415508,-154,0
65055000,7.78,94.09179688,1032.445195,-154,0
65070000,7.76,94.27148437,1032.365391,-154,0
65085000,7.76,93.81054688,1032.357187,-154,0
65100000,7.75,93.70117188,1032.422305,-154,0
65115000,7.74,93.78710937,1032.378359,-154,0
65130000,7.81,94.23242187,1032.358867,-154,0
65145000,7.8,93.92285156,1032.369492,-154,0
65160000,7.75,94.02929688,1032.375977,-154,0
65175000,7.75,94.54785156,1032.321367,-154,0
65190000,7.73,93.96777344,1032.315234,-154,0
65205000,7.72,94.1953125,1032.426758,-154,0
65220000,7.7,93.93164063,1032.428828,-154,0
65235000,7.7,93.89355469,1032.420625,-154,0
65250000,7.71,93.953125,1032.500078,-154,0
65265000,7.7,93.64355469,1032.475156,-154,0
65280000,7.69,93.48535156,1032.431211,-154,0
65295000,7.68,93.58203125,1032.449922,-154,0
65310000,7.68,93.40917969,1032.441758,-154,0
65325000,7.68,93.30273438,1032.496328,-154,0
65340000,7.65,93.18164062,1032.50043,-154,0
65355000,7.65,93.31542969,1032.454375,-154,0
65370000,7.65,92.74902344,1032.50043,-154,0
65385000,7.63,92.74414063,1032.548828,-154,0
65400000,7.63,93.06152344,1032.603359,-154,0
65415000,7.6,92.5,1032.452656,-154,0
65430000,7.62,92.54980469,1032.532109,-154,0
65445000,7.59,92.50488281,1032.572344,-154,0
65460000,7.59,92.43847656,1032.481953,-154,0
65475000,7.59,92.87988281,1032.536523,-154,0
65490000,7.57,92.66601563,1032.484336,-154,0
65505000,7.58,92.70507813,1032.519805,-154,0
65520000,7.57,92.92578125,1032.530352,-154,0
65535000,7.55,93.02636719,1032.56,-154,0
65550000,7.54,92.69824219,1032.597852,-154,0
65565000,7.53,92.57128906,1032.581133,-154,0
65580000,7.52,92.68164063,1032.61043,-154,0
65595000,7.53,92.46582031,1032.572617,-154,0
65610000,7.51,92.4609375,1032.648242,-154,0
65625000,7.5,92.37011719,1032.576992,-154,0
65640000,7.5,92.24707031,1032.667344,-154,0
65655000,7.49,91.81347656,1032.587539,-154,0
65670000,7.47,92.02929687,1032.671719,-154,0
65685000,7.48,92.39648437,1032.625391,-154,0
65700000,7.48,92.30078125,1032.679922,-154,0
65715000,7.46,92.66113281,1032.682266,-154,0
65730000,7.45,92.76464844,1032.665547,-154,0
65745000,7.46,92.91992188,1032.791367,-154,0
65760000,7.43,92.71191406,1032.659375,-154,0
65775000,7.42,92.46972656,1032.661406,-154,0
65790000,7.4,92.2734375,1032.764297,-154,0
65805000,7.4,92.61914063,1032.691016,-154,0
65820000,7.41,93.03417969,1032.726484,-154,0
65835000,7.41,93.25488281,1032.699219,-154,0
65850000,7.39,93.21191406,1032.619766,-154,0
65865000,7.39,93.14453125,1032.665781,-154,0
65880000,7.4,92.77246094,1032.709766,-154,0
65895000,7.37,92.70898437,1032.714141,-154,0
65910000,7.37,92.68945312,1032.695391,-154,0
65925000,7.36,92.65820313,1032.697422,-154,0
65940000,7.35,92.98242187,1032.70793,-154,0
65955000,7.36,93.4453125,1032.724688,-154,0
65970000,7.38,93.86230469,1032.703594,-154,0
65985000,7.35,93.42382813,1032.70793,-154,0
66000000,7.34,93.11425781,1032.718516,-154,0
66015000,7.33,93.08398437,1032.756328,-154,0
66030000,7.32,92.97851563,1032.666289,-154,0
66045000,7.32,93.12011719,1032.712344,-154,0
66060000,7.31,93.17480469,1032.758672,-154,0
66075000,7.3,93.02929688,1032.760664,-154,0
66090000,7.29,93.45117187,1032.7525,-154,0
66105000,7.28,93.28320313,1032.64543,-154,0
66120000,7.29,93.34570313,1032.71668,-154,0
66135000,7.37,92.50683594,1032.768711,-154,0
66150000,7.38,92.31738281,1032.703594,-154,0
66165000,7.36,93.00390625,1032.779219,-154,0
66180000,7.37,93.38085938,1032.749961,-154,0
